"SpecName","PalmTribe","accGenus","accSpecies","Acaulescent","Erect","MaxStemHeight_m","AverageFruitLength_cm"
"Maxburretia gracilis","Trachycarpeae","Maxburretia","gracilis",0,1,2.07944154167984,0.693147180559945
"Maxburretia rupicola","Trachycarpeae","Maxburretia","rupicola",0,1,0.916290731874155,NA
"Medemia argun","Borasseae","Medemia","argun",0,1,2.39789527279837,1.70474809223843
"Metroxylon amicarum","Calameae","Metroxylon","amicarum",0,1,3.52636052461616,2.60268968544438
"Metroxylon paulcoxii","Calameae","Metroxylon","paulcoxii",0,1,NA,2.04769284336526
"Metroxylon sagu","Calameae","Metroxylon","sagu",0,1,3.04452243772342,2.39789527279837
"Metroxylon salomonense","Calameae","Metroxylon","salomonense",0,1,3.04452243772342,2.30258509299405
"Metroxylon upoluense","Calameae","Metroxylon","upoluense",0,1,NA,NA
"Metroxylon vitiense","Calameae","Metroxylon","vitiense",0,1,2.83321334405622,2.07944154167984
"Metroxylon warburgii","Calameae","Metroxylon","warburgii",0,1,2.56494935746154,2.35137525716348
"Myrialepis paradoxa","Calameae","Myrialepis","paradoxa",0,0,3.8286413964891,1.25276296849537
"Nenga banaensis","Areceae","Nenga","banaensis",0,1,1.94591014905531,0.8754687373539
"Nenga gajah","Areceae","Nenga","gajah",0,1,1.09861228866811,2.01490302054226
"Nenga grandiflora","Areceae","Nenga","grandiflora",0,1,1.09861228866811,1.7227665977411
"Nenga macrocarpa","Areceae","Nenga","macrocarpa",0,1,1.94591014905531,1.50407739677627
"Nenga pumila","Areceae","Nenga","pumila",0,1,2.07944154167984,1.25276296849537
"Neonicholsonia watsonii","Euterpeae","Neonicholsonia","watsonii",1,0,0.693147180559945,0.667829372575655
"Neoveitchia brunnea","Areceae","Neoveitchia","brunnea",0,1,NA,2.01490302054226
"Neoveitchia storckii","Areceae","Neoveitchia","storckii",0,1,3.04452243772342,1.79175946922805
"Nephrosperma van-houtteanum","Areceae","Nephrosperma","van-houtteanum",0,1,2.63905732961526,0.78845736036427
"Normanbya normanbyi","Areceae","Normanbya","normanbyi",0,1,3.43398720448515,1.65822807660353
"Nypa fruticans","Nypoideae","Nypa","fruticans",0,1,0,2.52572864430826
"Oenocarpus andersonii","Euterpeae","Oenocarpus","andersonii",0,1,NA,NA
"Oenocarpus bacaba","Euterpeae","Oenocarpus","bacaba",0,1,3.04452243772342,0.8754687373539
"Oenocarpus balickii","Euterpeae","Oenocarpus","balickii",0,1,2.70805020110221,0.974559639998131
"Oenocarpus bataua","Euterpeae","Oenocarpus","bataua",0,1,3.29583686600433,1.50407739677627
"Oenocarpus circumtextus","Euterpeae","Oenocarpus","circumtextus",0,1,1.94591014905531,0.993251773010283
"Oenocarpus distichus","Euterpeae","Oenocarpus","distichus",0,1,2.41591377830105,1.06471073699243
"Oenocarpus makeru","Euterpeae","Oenocarpus","makeru",0,1,2.19722457733622,1.22377543162212
"Oenocarpus mapora","Euterpeae","Oenocarpus","mapora",0,1,2.77258872223978,1.25276296849537
"Oenocarpus minor","Euterpeae","Oenocarpus","minor",0,1,2.39789527279837,1.01160091167848
"Oenocarpus simplex","Euterpeae","Oenocarpus","simplex",0,1,1.6094379124341,1.23837423104327
"Oncocalamus djodu","Lepidocaryeae","Oncocalamus","djodu",0,0,NA,1.02961941718116
"Oncocalamus macrospathus","Lepidocaryeae","Oncocalamus","macrospathus",0,0,3.58351893845611,1.06471073699243
"Oncocalamus mannii","Lepidocaryeae","Oncocalamus","mannii",0,0,3.43398720448515,1.09861228866811
"Oncocalamus tuleyi","Lepidocaryeae","Oncocalamus","tuleyi",0,0,3.43398720448515,1.09861228866811
"Oncocalamus wrightianus","Lepidocaryeae","Oncocalamus","wrightianus",0,0,2.39789527279837,NA
"Oncosperma fasciculatum","Areceae","Oncosperma","fasciculatum",0,1,3.04452243772342,0.78845736036427
"Oncosperma gracilipes","Areceae","Oncosperma","gracilipes",0,1,2.39789527279837,0.78845736036427
"Oncosperma horridum","Areceae","Oncosperma","horridum",0,1,3.25809653802148,0.993251773010283
"Oncosperma platyphyllum","Areceae","Oncosperma","platyphyllum",0,1,2.19722457733622,NA
"Oncosperma tigillarium","Areceae","Oncosperma","tigillarium",0,1,3.43398720448515,0.741937344729377
"Orania archboldiana","Oranieae","Orania","archboldiana",0,1,2.77258872223978,1.50407739677627
"Orania bakeri","Oranieae","Orania","bakeri",0,1,NA,1.57897870494939
"Orania dafonsoroensis","Oranieae","Orania","dafonsoroensis",0,1,NA,1.65822807660353
"Orania decipiens","Oranieae","Orania","decipiens",0,1,2.19722457733622,1.54756250871601
"Orania deflexa","Oranieae","Orania","deflexa",0,1,2.39789527279837,NA
"Orania disticha","Oranieae","Orania","disticha",0,1,3.04452243772342,1.90954250488444
"Orania ferruginea","Oranieae","Orania","ferruginea",0,1,NA,1.55814461804655
"Orania gagavu","Oranieae","Orania","gagavu",0,1,2.07944154167984,0.641853886172395
"Orania glauca","Oranieae","Orania","glauca",0,1,NA,1.63899671467564
"Orania grandiflora","Oranieae","Orania","grandiflora",0,1,NA,1.77495235091167
"Orania lauterbachiana","Oranieae","Orania","lauterbachiana",0,1,3.04452243772342,1.55814461804655
"Orania littoralis","Oranieae","Orania","littoralis",0,1,NA,1.74919985480926
"Orania longisquama","Oranieae","Orania","longisquama",0,1,3.04452243772342,1.74919985480926
"Orania longistaminodia","Oranieae","Orania","longistaminodia",0,1,NA,1.93152141160321
"Orania macropetala","Oranieae","Orania","macropetala",0,1,3.04452243772342,1.94591014905531
"Orania micrantha","Oranieae","Orania","micrantha",0,1,NA,1.33500106673234
"Orania oreophila","Oranieae","Orania","oreophila",0,1,NA,1.55814461804655
"Orania palindan","Oranieae","Orania","palindan",0,1,3.43398720448515,1.85629799036563
"Orania paraguanensis","Oranieae","Orania","paraguanensis",0,1,3.04452243772342,1.66770682055808
"Orania parva","Oranieae","Orania","parva",0,1,1.6094379124341,0.832909122935104
"Orania ravaka","Oranieae","Orania","ravaka",0,1,3.04452243772342,1.97408102602201
"Orania regalis","Oranieae","Orania","regalis",0,1,2.484906649788,1.98100146886658
"Orania subdisticha","Oranieae","Orania","subdisticha",0,1,NA,1.6094379124341
"Orania sylvicola","Oranieae","Orania","sylvicola",0,1,3.04452243772342,1.70474809223843
"Orania tabubilensis","Oranieae","Orania","tabubilensis",0,1,NA,1.09861228866811
"Orania timikae","Oranieae","Orania","timikae",0,1,1.6094379124341,NA
"Orania trispatha","Oranieae","Orania","trispatha",0,1,3.13549421592915,2.01490302054226
"Orania zonae","Oranieae","Orania","zonae",0,1,NA,1.6094379124341
"Oraniopsis appendiculata","Ceroxyleae","Oraniopsis","appendiculata",0,1,3.04452243772342,1.48160454092422
"Parajubaea cocoides","Cocoseae","Parajubaea","cocoides",0,1,2.83321334405622,1.74919985480926
"Parajubaea sunkha","Cocoseae","Parajubaea","sunkha",0,1,2.70805020110221,1.50407739677627
"Parajubaea torallyi","Cocoseae","Parajubaea","torallyi",0,1,2.77258872223978,1.83258146374831
"Pelagodoxa henryana","Pelagodoxeae","Pelagodoxa","henryana",0,1,2.484906649788,2.60268968544438
"Phoenicophorium borsigianum","Areceae","Phoenicophorium","borsigianum",0,1,2.77258872223978,0.765467842139571
"Phoenix acaulis","Phoeniceae","Phoenix","acaulis",1,0,0.405465108108164,1.09861228866811
"Phoenix andamanensis","Phoeniceae","Phoenix","andamanensis",0,1,1.79175946922805,1.06471073699243
"Phoenix atlantica","Phoeniceae","Phoenix","atlantica",0,1,2.77258872223978,1.09861228866811
"Phoenix caespitosa","Phoeniceae","Phoenix","caespitosa",1,0,0,0.832909122935104
"Phoenix canariensis","Phoeniceae","Phoenix","canariensis",0,1,3.04452243772342,1.01160091167848
"Phoenix dactylifera","Phoeniceae","Phoenix","dactylifera",0,1,3.43398720448515,2.07944154167984
"Phoenix loureiroi","Phoeniceae","Phoenix","loureiroi",0,1,1.79175946922805,1.14740245283754
"Phoenix paludosa","Phoeniceae","Phoenix","paludosa",0,1,2.19722457733622,0.974559639998131
"Phoenix pusilla","Phoeniceae","Phoenix","pusilla",0,1,1.94591014905531,0.916290731874155
"Phoenix reclinata","Phoeniceae","Phoenix","reclinata",0,1,2.77258872223978,1.06471073699243
"Phoenix roebelenii","Phoeniceae","Phoenix","roebelenii",0,1,1.41098697371026,1.02961941718116
"Phoenix rupicola","Phoeniceae","Phoenix","rupicola",0,1,1.96009478404727,1.06471073699243
"Phoenix sylvestris","Phoeniceae","Phoenix","sylvestris",0,1,3.04452243772342,1.25276296849537
"Phoenix theophrasti","Phoeniceae","Phoenix","theophrasti",0,1,2.89037175789616,0.916290731874155
"Pholidocarpus ihur","Trachycarpeae","Pholidocarpus","ihur",0,1,3.43398720448515,1.6094379124341
"Pholidocarpus kingianus","Trachycarpeae","Pholidocarpus","kingianus",0,1,NA,2.19722457733622
"Pholidocarpus macrocarpus","Trachycarpeae","Pholidocarpus","macrocarpus",0,1,3.71357206670431,2.52572864430826
"Pholidocarpus majadum","Trachycarpeae","Pholidocarpus","majadum",0,1,2.77258872223978,2.16905370036952
"Pholidocarpus mucronatus","Trachycarpeae","Pholidocarpus","mucronatus",0,1,NA,NA
"Pholidocarpus sumatranus","Trachycarpeae","Pholidocarpus","sumatranus",0,1,2.77258872223978,2.14006616349627
"Pholidostachys amazonensis","Geonomateae","Pholidostachys","amazonensis",0,1,NA,NA
"Pholidostachys dactyloides","Geonomateae","Pholidostachys","dactyloides",0,1,2.39789527279837,0.795252403497099
"Pholidostachys kalbreyeri","Geonomateae","Pholidostachys","kalbreyeri",0,1,2.02814824729229,1.17248213723457
"Pholidostachys occidentalis","Geonomateae","Pholidostachys","occidentalis",0,1,2.484906649788,0.993251773010283
"Pholidostachys panamensis","Geonomateae","Pholidostachys","panamensis",0,1,1.38629436111989,1.35066718347674
"Pholidostachys pulchra","Geonomateae","Pholidostachys","pulchra",0,1,2.30258509299405,1.17248213723457
"Pholidostachys sanluisensis","Geonomateae","Pholidostachys","sanluisensis",0,1,1.79175946922805,1.09192330051731
"Pholidostachys synanthera","Geonomateae","Pholidostachys","synanthera",0,1,2.56494935746154,0.869199124340305
"Physokentia avia","Areceae","Physokentia","avia",0,1,NA,NA
"Physokentia dennisii","Areceae","Physokentia","dennisii",0,1,2.4423470353692,0.916290731874155
"Physokentia insolita","Areceae","Physokentia","insolita",0,1,2.77258872223978,0.78845736036427
"Physokentia petiolata","Areceae","Physokentia","petiolata",0,1,2.19722457733622,1.09861228866811
"Physokentia tete","Areceae","Physokentia","tete",0,1,1.70474809223843,1.26694760348732
"Physokentia thurstonii","Areceae","Physokentia","thurstonii",0,1,2.07944154167984,1.25276296849537
"Physokentia whitmorei","Areceae","Physokentia","whitmorei",0,1,1.94591014905531,1.19392246847243
"Phytelephas aequatorialis","Phytelepheae","Phytelephas","aequatorialis",0,1,2.77258872223978,2.14006616349627
"Phytelephas schottii","Phytelepheae","Phytelephas","schottii",0,1,0,NA
"Phytelephas seemannii","Phytelepheae","Phytelephas","seemannii",0,1,1.6094379124341,2.19722457733622
"Phytelephas tenuicaulis","Phytelepheae","Phytelephas","tenuicaulis",0,1,2.07944154167984,2.14006616349627
"Phytelephas tumacana","Phytelepheae","Phytelephas","tumacana",0,1,1.79175946922805,2.14006616349627
"Pigafetta elata","Calameae","Pigafetta","elata",0,1,3.71357206670431,0.641853886172395
"Pigafetta filaris","Calameae","Pigafetta","filaris",0,1,3.25809653802148,0.693147180559945
"Pinanga acaulis","Areceae","Pinanga","acaulis",1,0,0.0953101798043249,0.78845736036427
"Pinanga acuminata","Areceae","Pinanga","acuminata",0,1,1.79175946922805,0.916290731874155
"Pinanga adangensis","Areceae","Pinanga","adangensis",0,1,2.19722457733622,0.936093359170335
"Pinanga albescens","Areceae","Pinanga","albescens",0,1,0.916290731874155,1.70474809223843
"Pinanga andamanensis","Areceae","Pinanga","andamanensis",0,1,NA,NA
"Pinanga angustisecta","Areceae","Pinanga","angustisecta",0,1,1.38629436111989,0.993251773010283
"Pinanga annamensis","Areceae","Pinanga","annamensis",0,1,1.79175946922805,1.02961941718116
"Pinanga arinasae","Areceae","Pinanga","arinasae",0,1,2.56494935746154,0.896088024556636
"Pinanga aristata","Areceae","Pinanga","aristata",0,1,1.09861228866811,0.587786664902119
"Pinanga arundinacea","Areceae","Pinanga","arundinacea",0,1,NA,NA
"Pinanga auriculata","Areceae","Pinanga","auriculata",0,1,1.6094379124341,0.936093359170335
"Pinanga badia","Areceae","Pinanga","badia",0,1,1.38629436111989,0.993251773010283
"Pinanga basilanensis","Areceae","Pinanga","basilanensis",0,1,2.39789527279837,0.955511445027436
"Pinanga batanensis","Areceae","Pinanga","batanensis",0,1,1.94591014905531,1.1314021114911
"Pinanga baviensis","Areceae","Pinanga","baviensis",0,1,1.79175946922805,1.25276296849537
"Pinanga bicolana","Areceae","Pinanga","bicolana",0,1,1.38629436111989,1.16315080980568
"Pinanga borneensis","Areceae","Pinanga","borneensis",0,1,NA,NA
"Pinanga brevipes","Areceae","Pinanga","brevipes",1,0,0.405465108108164,0.693147180559945
"Pinanga brewsteriana","Areceae","Pinanga","brewsteriana",0,1,NA,NA
"Pinanga caesia","Areceae","Pinanga","caesia",0,1,1.38629436111989,0.993251773010283
"Pinanga capitata","Areceae","Pinanga","capitata",0,1,1.09861228866811,0.78845736036427
"Pinanga cattienensis","Areceae","Pinanga","cattienensis",0,1,0.916290731874155,1.06471073699243
"Pinanga celebica","Areceae","Pinanga","celebica",0,1,1.79175946922805,0.916290731874155
"Pinanga chaiana","Areceae","Pinanga","chaiana",0,1,1.87180217690159,0.854415328156068
"Pinanga cleistantha","Areceae","Pinanga","cleistantha",0,1,1.38629436111989,0.916290731874155
"Pinanga copelandii","Areceae","Pinanga","copelandii",0,1,2.39789527279837,1.09861228866811
"Pinanga coronata","Areceae","Pinanga","coronata",0,1,2.39789527279837,0.832909122935104
"Pinanga crassipes","Areceae","Pinanga","crassipes",0,1,1.09861228866811,0.955511445027436
"Pinanga cucullata","Areceae","Pinanga","cucullata",0,1,0.470003629245736,0.832909122935104
"Pinanga cupularis","Areceae","Pinanga","cupularis",0,1,1.09861228866811,0.955511445027436
"Pinanga curranii","Areceae","Pinanga","curranii",0,1,2.77258872223978,0.916290731874155
"Pinanga declinata","Areceae","Pinanga","declinata",0,1,1.79175946922805,1.01160091167848
"Pinanga decora","Areceae","Pinanga","decora",0,1,2.19722457733622,0.916290731874155
"Pinanga densiflora","Areceae","Pinanga","densiflora",0,1,1.09861228866811,0.955511445027436
"Pinanga dicksonii","Areceae","Pinanga","dicksonii",0,1,1.94591014905531,1.09861228866811
"Pinanga disticha","Areceae","Pinanga","disticha",0,1,1.02961941718116,0.854415328156068
"Pinanga dumetosa","Areceae","Pinanga","dumetosa",0,1,0.693147180559945,0.916290731874155
"Pinanga egregia","Areceae","Pinanga","egregia",0,1,1.09861228866811,0.955511445027436
"Pinanga forbesii","Areceae","Pinanga","forbesii",0,1,NA,NA
"Pinanga fractiflexa","Areceae","Pinanga","fractiflexa",0,1,1.79175946922805,1.38629436111989
"Pinanga furfuracea","Areceae","Pinanga","furfuracea",0,1,NA,NA
"Pinanga geonomiformis","Areceae","Pinanga","geonomiformis",0,1,1.79175946922805,0.693147180559945
"Pinanga glauca","Areceae","Pinanga","glauca",0,1,1.50407739677627,0.78845736036427
"Pinanga glaucescens","Areceae","Pinanga","glaucescens",0,1,NA,0.993251773010283
"Pinanga glaucifolia","Areceae","Pinanga","glaucifolia",0,1,1.38629436111989,1.09861228866811
"Pinanga globulifera","Areceae","Pinanga","globulifera",0,1,NA,NA
"Pinanga gracilis","Areceae","Pinanga","gracilis",0,1,1.6094379124341,1.02961941718116
"Pinanga gracillima","Areceae","Pinanga","gracillima",0,1,NA,NA
"Pinanga grandijuga","Areceae","Pinanga","grandijuga",0,1,NA,NA
"Pinanga grandis","Areceae","Pinanga","grandis",0,1,NA,NA
"Pinanga griffithii","Areceae","Pinanga","griffithii",0,1,1.38629436111989,0.916290731874155
"Pinanga heterophylla","Areceae","Pinanga","heterophylla",0,1,1.38629436111989,0.693147180559945
"Pinanga hexasticha","Areceae","Pinanga","hexasticha",0,1,2.39789527279837,0.854415328156068
"Pinanga hookeriana","Areceae","Pinanga","hookeriana",0,1,0.693147180559945,0.78845736036427
"Pinanga humilis","Areceae","Pinanga","humilis",0,1,0.693147180559945,0.993251773010283
"Pinanga hymenospatha","Areceae","Pinanga","hymenospatha",0,1,0.693147180559945,NA
"Pinanga inaequalis","Areceae","Pinanga","inaequalis",0,1,0.693147180559945,0.832909122935104
"Pinanga insignis","Areceae","Pinanga","insignis",0,1,2.77258872223978,1.28093384546206
"Pinanga isabelensis","Areceae","Pinanga","isabelensis",0,1,1.38629436111989,1.09861228866811
"Pinanga jamariensis","Areceae","Pinanga","jamariensis",0,1,NA,NA
"Pinanga jambusana","Areceae","Pinanga","jambusana",0,1,NA,NA
"Pinanga javana","Areceae","Pinanga","javana",0,1,2.39789527279837,1.19392246847243
"Pinanga johorensis","Areceae","Pinanga","johorensis",0,1,2.07944154167984,1.38629436111989
"Pinanga keahii","Areceae","Pinanga","keahii",0,1,1.6094379124341,1.41098697371026
"Pinanga kontumensis","Areceae","Pinanga","kontumensis",0,1,1.09861228866811,0.916290731874155
"Pinanga lacei","Areceae","Pinanga","lacei",0,1,0.693147180559945,0.916290731874155
"Pinanga latisecta","Areceae","Pinanga","latisecta",1,0,0.693147180559945,0.993251773010283
"Pinanga lepidota","Areceae","Pinanga","lepidota",0,1,1.25276296849537,0.615185639090233
"Pinanga ligulata","Areceae","Pinanga","ligulata",0,1,1.09861228866811,1.09861228866811
"Pinanga limbangensis","Areceae","Pinanga","limbangensis",0,1,NA,NA
"Pinanga limosa","Areceae","Pinanga","limosa",0,1,1.6094379124341,0.741937344729377
"Pinanga macrospadix","Areceae","Pinanga","macrospadix",0,1,NA,NA
"Pinanga maculata","Areceae","Pinanga","maculata",0,1,1.79175946922805,1.25276296849537
"Pinanga malaiana","Areceae","Pinanga","malaiana",0,1,2.07944154167984,1.25276296849537
"Pinanga manii","Areceae","Pinanga","manii",0,1,2.83321334405622,1.09861228866811
"Pinanga megalocarpa","Areceae","Pinanga","megalocarpa",0,1,NA,NA
"Pinanga micholitzii","Areceae","Pinanga","micholitzii",0,1,NA,NA
"Pinanga minor","Areceae","Pinanga","minor",0,1,1.38629436111989,0.916290731874155
"Pinanga minuta","Areceae","Pinanga","minuta",0,1,0.916290731874155,0.667829372575655
"Pinanga mirabilis","Areceae","Pinanga","mirabilis",0,1,1.70474809223843,1.17865499634165
"Pinanga modesta","Areceae","Pinanga","modesta",0,1,1.38629436111989,0.965080896043587
"Pinanga mooreana","Areceae","Pinanga","mooreana",0,1,2.19722457733622,0.916290731874155
"Pinanga negrosensis","Areceae","Pinanga","negrosensis",0,1,2.19722457733622,0.78845736036427
"Pinanga nuichuensis","Areceae","Pinanga","nuichuensis",0,1,1.79175946922805,NA
"Pinanga pachycarpa","Areceae","Pinanga","pachycarpa",0,1,NA,NA
"Pinanga pachyphylla","Areceae","Pinanga","pachyphylla",0,1,1.38629436111989,0.641853886172395
"Pinanga palustris","Areceae","Pinanga","palustris",0,1,NA,NA
"Pinanga pantiensis","Areceae","Pinanga","pantiensis",0,1,1.94591014905531,NA
"Pinanga paradoxa","Areceae","Pinanga","paradoxa",0,1,1.02961941718116,1.02961941718116
"Pinanga parvula","Areceae","Pinanga","parvula",0,1,NA,NA
"Pinanga patula","Areceae","Pinanga","patula",0,1,1.94591014905531,0.693147180559945
"Pinanga pectinata","Areceae","Pinanga","pectinata",0,1,1.6094379124341,1.02961941718116
"Pinanga perakensis","Areceae","Pinanga","perakensis",0,1,1.38629436111989,1.09861228866811
"Pinanga philippinensis","Areceae","Pinanga","philippinensis",0,1,1.38629436111989,0.916290731874155
"Pinanga pilosa","Areceae","Pinanga","pilosa",0,1,NA,0.693147180559945
"Pinanga plicata","Areceae","Pinanga","plicata",0,1,1.09861228866811,0.916290731874155
"Pinanga polymorpha","Areceae","Pinanga","polymorpha",0,1,1.38629436111989,0.955511445027436
"Pinanga porrecta","Areceae","Pinanga","porrecta",0,1,NA,NA
"Pinanga pulchella","Areceae","Pinanga","pulchella",0,1,0.916290731874155,NA
"Pinanga purpurea","Areceae","Pinanga","purpurea",0,1,NA,NA
"Pinanga quadrijuga","Areceae","Pinanga","quadrijuga",0,1,1.38629436111989,0.832909122935104
"Pinanga ridleyana","Areceae","Pinanga","ridleyana",0,1,0.693147180559945,0.993251773010283
"Pinanga rigida","Areceae","Pinanga","rigida",0,1,1.79175946922805,0.693147180559945
"Pinanga riparia","Areceae","Pinanga","riparia",0,1,1.79175946922805,0.832909122935104
"Pinanga rivularis","Areceae","Pinanga","rivularis",0,1,0.916290731874155,0.500775287912489
"Pinanga rumphiana","Areceae","Pinanga","rumphiana",0,1,2.77258872223978,0.916290731874155
"Pinanga rupestris","Areceae","Pinanga","rupestris",0,1,0.470003629245736,0.993251773010283
"Pinanga salicifolia","Areceae","Pinanga","salicifolia",0,1,1.6094379124341,0.916290731874155
"Pinanga samarana","Areceae","Pinanga","samarana",0,1,NA,NA
"Pinanga sarmentosa","Areceae","Pinanga","sarmentosa",0,1,NA,NA
"Pinanga sclerophylla","Areceae","Pinanga","sclerophylla",0,1,1.6094379124341,0.693147180559945
"Pinanga scortechinii","Areceae","Pinanga","scortechinii",0,1,1.79175946922805,0.854415328156068
"Pinanga sessilifolia","Areceae","Pinanga","sessilifolia",0,1,1.09861228866811,0.916290731874155
"Pinanga sibuyanensis","Areceae","Pinanga","sibuyanensis",0,1,2.30258509299405,1.1314021114911
"Pinanga sierramadreana","Areceae","Pinanga","sierramadreana",0,1,1.79175946922805,0.832909122935104
"Pinanga simplicifrons","Areceae","Pinanga","simplicifrons",0,1,0.916290731874155,1.06471073699243
"Pinanga singaporensis","Areceae","Pinanga","singaporensis",0,1,NA,0.955511445027436
"Pinanga sobolifera","Areceae","Pinanga","sobolifera",0,1,1.09861228866811,0.78845736036427
"Pinanga speciosa","Areceae","Pinanga","speciosa",0,1,NA,0.336472236621213
"Pinanga stricta","Areceae","Pinanga","stricta",0,1,0.916290731874155,0.916290731874155
"Pinanga stylosa","Areceae","Pinanga","stylosa",0,1,1.6094379124341,0.955511445027436
"Pinanga subintegra","Areceae","Pinanga","subintegra",0,1,1.38629436111989,0.993251773010283
"Pinanga subruminata","Areceae","Pinanga","subruminata",0,1,NA,NA
"Pinanga sylvestris","Areceae","Pinanga","sylvestris",0,1,1.94591014905531,1.19392246847243
"Pinanga tashiroi","Areceae","Pinanga","tashiroi",0,1,2.07944154167984,1.02961941718116
"Pinanga tenacinervis","Areceae","Pinanga","tenacinervis",1,0,0.0953101798043249,0.78845736036427
"Pinanga tenella","Areceae","Pinanga","tenella",0,1,1.09861228866811,0.8754687373539
"Pinanga tomentella","Areceae","Pinanga","tomentella",0,1,0.916290731874155,0.936093359170335
"Pinanga tomentosa","Areceae","Pinanga","tomentosa",0,1,NA,NA
"Pinanga trichoneura","Areceae","Pinanga","trichoneura",0,1,1.14740245283754,0.587786664902119
"Pinanga uncinata","Areceae","Pinanga","uncinata",0,1,NA,NA
"Pinanga urdanetensis","Areceae","Pinanga","urdanetensis",0,1,1.38629436111989,0.832909122935104
"Pinanga urosperma","Areceae","Pinanga","urosperma",0,1,1.52605630349505,0.500775287912489
"Pinanga variegata","Areceae","Pinanga","variegata",0,1,1.38629436111989,0.993251773010283
"Pinanga veitchii","Areceae","Pinanga","veitchii",0,1,1.09861228866811,NA
"Pinanga versicolor","Areceae","Pinanga","versicolor",0,1,1.79175946922805,0.693147180559945
"Pinanga watanaiana","Areceae","Pinanga","watanaiana",0,1,1.25276296849537,0.916290731874155
"Pinanga woodiana","Areceae","Pinanga","woodiana",0,1,1.79175946922805,0.78845736036427
"Pinanga yassinii","Areceae","Pinanga","yassinii",0,1,1.09861228866811,NA
"Plectocomia assamica","Calameae","Plectocomia","assamica",0,0,2.77258872223978,1.25276296849537
"Plectocomia billitonensis","Calameae","Plectocomia","billitonensis",0,0,NA,NA
"Plectocomia bractealis","Calameae","Plectocomia","bractealis",0,0,NA,NA
"Plectocomia dransfieldiana","Calameae","Plectocomia","dransfieldiana",0,0,3.43398720448515,1.17865499634165
"Plectocomia elmeri","Calameae","Plectocomia","elmeri",0,0,3.25809653802148,1.25276296849537
"Plectocomia elongata","Calameae","Plectocomia","elongata",0,0,3.93182563272433,1.38629436111989
"Plectocomia himalayana","Calameae","Plectocomia","himalayana",0,0,3.04452243772342,0.916290731874155
"Plectocomia khasyana","Calameae","Plectocomia","khasyana",0,0,3.25809653802148,1.28093384546206
"Plectocomia longistigma","Calameae","Plectocomia","longistigma",0,0,3.04452243772342,0.955511445027436
"Plectocomia lorzingii","Calameae","Plectocomia","lorzingii",0,0,NA,NA
"Plectocomia macrostachya","Calameae","Plectocomia","macrostachya",0,0,NA,NA
"Plectocomia microstachys","Calameae","Plectocomia","microstachys",0,0,2.77258872223978,1.09861228866811
"Plectocomia mulleri","Calameae","Plectocomia","mulleri",0,0,3.43398720448515,1.25276296849537
"Plectocomia pierreana","Calameae","Plectocomia","pierreana",0,0,3.93182563272433,1.19392246847243
"Plectocomia pygmaea","Calameae","Plectocomia","pygmaea",0,0,NA,NA
"Plectocomiopsis corneri","Calameae","Plectocomiopsis","corneri",0,0,3.25809653802148,1.25276296849537
"Plectocomiopsis geminiflora","Calameae","Plectocomiopsis","geminiflora",0,0,3.93182563272433,1.32175583998232
"Plectocomiopsis mira","Calameae","Plectocomiopsis","mira",0,0,3.71357206670431,1.25276296849537
"Plectocomiopsis songthanhensis","Calameae","Plectocomiopsis","songthanhensis",0,0,3.43398720448515,1.02961941718116
"Plectocomiopsis triquetra","Calameae","Plectocomiopsis","triquetra",0,0,3.71357206670431,1.25276296849537
"Plectocomiopsis wrayi","Calameae","Plectocomiopsis","wrayi",0,0,3.43398720448515,1.30833281965018
"Podococcus acaulis","Podococceae","Podococcus","acaulis",1,0,0,1.25276296849537
"Podococcus barteri","Podococceae","Podococcus","barteri",0,1,1.09861228866811,1.25276296849537
"Pogonotium divaricatum","Calameae","Pogonotium","divaricatum",0,2,1.6094379124341,0.936093359170335
"Pogonotium moorei","Calameae","Pogonotium","moorei",0,1,1.09861228866811,0.832909122935104
"Pogonotium ursinum","Calameae","Pogonotium","ursinum",0,2,1.6094379124341,0.993251773010283
"Ponapea hentyi","Areceae","Ponapea","hentyi",0,1,NA,0.955511445027436
"Ponapea hosinoi","Areceae","Ponapea","hosinoi",0,1,2.77258872223978,1.38629436111989
"Ponapea ledermanniana","Areceae","Ponapea","ledermanniana",0,1,2.77258872223978,1.6094379124341
"Ponapea palauensis","Areceae","Ponapea","palauensis",0,1,NA,1.17865499634165
"Prestoea acuminata","Euterpeae","Prestoea","acuminata",0,1,2.77258872223978,0.8754687373539
"Prestoea carderi","Euterpeae","Prestoea","carderi",0,1,1.6094379124341,0.615185639090233
"Prestoea decurrens","Euterpeae","Prestoea","decurrens",0,1,2.39789527279837,0.641853886172395
"Prestoea ensiformis","Euterpeae","Prestoea","ensiformis",0,1,2.39789527279837,0.615185639090233
"Prestoea longipetiolata","Euterpeae","Prestoea","longipetiolata",0,1,1.38629436111989,0.717839793150317
"Prestoea pubens","Euterpeae","Prestoea","pubens",0,1,1.50407739677627,0.641853886172395
"Prestoea pubigera","Euterpeae","Prestoea","pubigera",0,1,1.6094379124341,0.693147180559945
"Prestoea schultzeana","Euterpeae","Prestoea","schultzeana",0,1,1.79175946922805,0.615185639090233
"Prestoea simplicifolia","Euterpeae","Prestoea","simplicifolia",0,1,2.19722457733622,0.765467842139571
