referenceKey,FinalRelevance,Year,Author,Title,Journal,DOI
K5R3IUHN,NO,2009,"Holland, Richard A.; Wikelski, Martin; Kuemmeth, Franz; Bosque, Carlos",The Secret Life of Oilbirds: New Insights Into the Movement Ecology of A Unique Avian Frugivore,Plos One,10.1371/journal.pone.0008264
UJPSX3BN,NO,2000,"Holbrook, K. M.; Smith, T. B.",Seed Dispersal and Movement Patterns in Two Species of Ceratogymna Hornbills in A West African Tropical Lowland Forest,Oecologia,10.1007/s004420000445
GBKH2T72,NO,2011,"Holbrook, Kimberly M.",Home Range and Movement Patterns of Toucans: Implications for  Seed Dispersal,Biotropica,10.1111/j.1744-7429.2010.00710.x
4WI3S5TI,NO,2013,"Hodgkison, Robert; Ayasse, Manfred; Haeberlein, Christopher; Schulz, Stefan; Zubaid, Akbar; Mustapha, Wan Aida W.; Kunz, Thomas H.; Kalko, Elisabeth K. V.",Fruit Bats and Bat Fruits: the Evolution of Fruit Scent in Relation To the Foraging Behaviour of Bats in the New and Old World Tropics,Functional Ecology,10.1111/1365-2435.12101
5ESSD5WZ,NO,2013,"Hibert, Fabrice; Taberlet, Pierre; Chave, Jerome; Scotti-Saintagne, Caroline; Sabatier, Daniel; Richard-Hansen, Cecile",Unveiling the Diet of Elusive Rainforest Herbivores in Next Generation Sequencing Era? the Tapir As A Case Study,Plos One,10.1371/journal.pone.0060799
GDJF4Z7R,NO,1999,"Herrera, L. G.",Preferences for  Different Sugars in Neotropical Nectarivorous and Frugivorous Bats,Journal of Mammalogy,
5B5VNRF8,NO,2000,"Hawthorne, W. D.; Parren, M. P. E.",How Important Are Forest Elephants To the Survival of Woody Plant Species in Upper Guinean Forests?,Journal of Tropical Ecology,10.1017/S0266467400001310
7ZGVUR5I,NO,2014,"Hawes, Joseph E.; Peres, Carlos A.",Ecological Correlates of Trophic Status and Frugivory in Neotropical Primates,Oikos,10.1111/j.1600-0706.2013.00745.x
BAC895T4,NO,2013,"Hawes, Joseph E.; Calouro, Armando M.; Peres, Carlos A.",Sampling Effort in Neotropical Primate Diet Studies: Collective Gains and Underlying Geographic and Taxonomic Biases,International Journal of Primatology,10.1007/s10764-013-9738-0
FWG6GX3S,NO,2013,"Haurez, Barbara; Petre, Charles-Albert; Doucet, Jean-Louis",Impacts of Logging and Hunting On Western Lowland Gorilla (gorilla Gorilla Gorilla) Populations and Consequences for  Forest Regeneration. A Review,Biotechnologie Agronomie Societe Et Environnement,
E835EHVP,NO,2010,"Haugaasen, Torbjorn; Tuck Haugaasen, Joanne M.",Cache Pilferage May Be Prominent in Neotropical Forests,Mammalia,10.1515/MAMM.2010.054
R77FMSAA,NO,2007,"Haugaasen, Torbjorn; Peres, Carlos A.",Vertebrate Responses To Fruit Production in Amazonian Flooded and Unflooded Forests,Biodiversity and Conservation,10.1007/s10531-007-9217-z
HDDH96FN,NO,2005,"Haugaasen, T.; Peres, C. A.",Mammal Assemblage Structure in Amazonian Flooded and Unflooded Forests,Journal of Tropical Ecology,10.1017/s026646740400207X
SDIVJ52V,NO,2013,"Hart, L. A.; Grieve, G. R. H.; Downs, C. T.","Fruiting Phenology and Implications of Fruit Availability in the Fragmented Ngele Forest Complex, Kwazulu-natal, South Africa",South African Journal of Botany,10.1016/j.sajb.2013.08.003
AX5PRA79,NO,2013,"Harrison, Rhett D.; Tan, Sylvester; Plotkin, Joshua B.; Slik, Ferry; Detto, Matteo; Brenes, Tania; Itoh, Akira; Davies, Stuart J.",Consequences of Defaunation for  A Tropical Tree Community,Ecology Letters,10.1111/ele.12102
9JNWFAZU,NO,2006,"Hardy, O. J.; Maggia, L.; Bandou, E.; Breyne, P.; Caron, H.; Chevallier, M. H.; Doligez, A.; Dutech, C.; Kremer, A.; Latouche-Halle, C.; Troispoux, V.; Veron, V.; Degen, B.",Fine-scale Genetic Structure and Gene Dispersal Inferences in 10 Neotropical Tree Species,Molecular Ecology,10.1111/j.1365-294X.2005.02785.x
6UH7HWSV,NO,2011,"Hamrick, J. L.; Trapnell, Dorset W.",Using Population Genetic Analyses To Understand Seed Dispersal Patterns,Acta Oecologica-International Journal of Ecology,10.1016/j.actao.2011.05.008
RSF62CB2,NO,2008,"Hampe, Arndt; Garcia-Castano, Juan L.; Schupp, Eugene W.; Jordano, Pedro",Spatio-temporal Dynamics and Local Hotspots of Initial Recruitment in Vertebrate-dispersed Trees,Journal of Ecology,10.1111/j.1365-2745.2008.01364.x
KR6KRPUN,NO,1995,"Hammond, DS; Brown, VK","Seed Size of Woody-plants in Relation To Disturbance, Dispersal, Soil Type in Wet Neotropical Forests",Ecology,10.2307/2265827
BM3UWUFQ,NO,2010,"Haarmeyer, D. H.; Boesing, B. M.; Schmiedel, U.; Dengler, J.","The Role of Domestic Herbivores in Endozoochorous Plant Dispersal in the Arid Knersvlakte, South Africa",South African Journal of Botany,10.1016/j.sajb.2009.12.001
UDJXS9WA,NO,2008,"Guimaraes, Paulo R.; Galetti, Mauro; Jordano, Pedro",Seed Dispersal Anachronisms: Rethinking the Fruits Extinct Megafauna Ate,Plos One,10.1371/journal.pone.0001745
4RUVDTFB,NO,2014,"Guimaraes, Flavio de Rezende; Cardoso, Julio Roquete; Saddi, Thelma Michella; de Miranda Araujo, Luciana Batalha; de Araujo, Eugenio Goncalves","Anatomical Aspects of the Medial Thigh Muscles of Coati (nasua Nasua, Linnaeus 1766)",Bioscience Journal,
PZ8WRSUX,NO,2000,"Guariguata, M. R.",Seed and Seedling Ecology of Tree Species in Neotropical Secondary Forests: Management Implications,Ecological Applications,10.2307/2640992
95JR6W55,NO,2011,"Gross-Camp, Nicole D.; Kaplin, Beth A.",Differential Seed Handling by Two African Primates Affects Seed Fate and Establishment of Large-seeded Trees,Acta Oecologica-International Journal of Ecology,10.1016/j.actao.2011.04.003
EBUU7V4X,NO,2002,"Grombone-Guaratini, M. T.; Rodrigues, R. R.",Seed Bank and Seed Rain in A Seasonal Semi-deciduous Forest in South-eastern Brazil,Journal of Tropical Ecology,10.1017/S0266467402002493
HXIBSTXT,NO,2014,"Grass, Ingo; Berens, Dana G.; Farwig, Nina",Guild-specific Shifts in Visitation Rates of Frugivores With Habitat Loss and Plant Invasion,Oikos,10.1111/j.1600-0706.2013.00920.x
Z6C9ZC2C,NO,2013,"Gorchov, David L.; Rondon, Xanic J.; Cornejo, Fernando; Schaefer, Robert L.; Janosko, Julia M.; Slutz, Greg","Edge Effects in Recruitment of Trees, and Relationship To Seed Dispersal Patterns, in Cleared Strips in the Peruvian Amazon",Ecological Research,10.1007/s11284-012-0999-4
NFHRR7AU,NO,2008,"Goncalves da Silva, Anders; Gaona, Osiris; Medellin, Rodrigo A.","Diet and Trophic Structure in A Community of Fruit-eating Bats in Lacandon Forest, Mexico",Journal of Mammalogy,10.1644/06-MAMM-A-300.1
X5I8738F,NO,2015,"Goncalves, V. F.; Silva, A. M.; Baesse, C. Q.; Melo, C.",Frugivory and Potential of Birds As Dispersers of Siparuna Guianensis,Brazilian Journal of Biology,10.1590/1519-6984.11413
M2R8FB6Q,NO,2012,"Gillet, Jean-Francois; Doueet, Jean-Louis",A Commented Checklist of Woody Plants in the Northern Republic of Congo,Plant Ecology and Evolution,10.5091/plecevo.2012.648
CB47DQHN,NO,1999,"Gillespie, T. W.",Life History Characteristics and Rarity of Woody Plants in Tropical Dry Forest Fragments of Central America,Journal of Tropical Ecology,10.1017/S0266467499001066
J49DBHV9,NO,1999,"Gerardo Herrera, L.",Sugar Composition of Fruit and Nectar and Preferences of Bats: Causes and Consequences,Acta Chiropterologica,
FUCJQ585,NO,1984,"Gauthierhion, A.",Seed Dispersal by African Forest Cercopithecines,Revue D Ecologie-La Terre Et La Vie,
M6ZRQWNM,NO,1993,"Gautierhion, A.; Gautier, JP; Maisels, F.",Seed Dispersal Versus Seed Predation - An Inter-site Comparison of 2 Related African Monkeys,Vegetatio,
T6ARMHQP,NO,2008,"Gardner, Toby A.; Hernandez, Malva I. M.; Barlow, Jos; Peres, Carlos A.",Understanding the Biodiversity Consequences of Habitat Change: the Value of Secondary and Plantation Forests for  Neotropical Dung Beetles,Journal of Applied Ecology,10.1111/j.1365-2664.2008.01454.x
MPGZDAQ7,NO,2012,"Garcia-Estrada, Carlos; Damon, Anne; Sanchez-Hernandez, Cornelio; Soto-Pinto, Lorena; Ibarra-Nunez, Guillermo","Diets of Frugivorous Bats in Montane Rain Forest and Coffee Plantations in Southeastern Chiapas, Mexico",Biotropica,10.1111/j.1744-7429.2011.00816.x
XW3JCPN4,NO,2009,"Ganzhorn, Joerg U.; Arrigo-Nelson, Summer; Boinski, Sue; Bollen, An; Carrai, Valentina; Derby, Abigail; Donati, Giuseppe; Koenig, Andreas; Kowalewski, Martin; Lahann, Petra; Norscia, Ivan; Polowinsky, Sandra Y.; Schwitzer, Christoph; Stevenson, Pablo R.; Talebi, Mauricio G.; Tan, Chia; Vogel, Erin R.; Wright, Patricia C.",Possible Fruit Protein Effects On Primate Communities in Madagascar and the Neotropics,Plos One,10.1371/journal.pone.0008253
E5PNQN32,NO,2003,"Galetti, M.; Alves-Costa, C. P.; Cazetta, E.","Effects of Forest Fragmentation, Anthropogenic Edges and Fruit Colour On the Consumption of Ornithocoric Fruits",Biological Conservation,10.1016/S0006-3207(02)00299-9
HZCPF9K8,NO,1994,"Fuentes, M.",Diets of Fruit-eating Birds - What Are the Causes of Interspecific Differences,Oecologia,10.1007/BF00317917
R2JJZUZA,NO,2005,"Fornara, D. A.; Dalling, J. W.",Post-dispersal Removal of Seeds of Pioneer Species From Five Panamanian Forests,Journal of Tropical Ecology,10.1017/S026646740400197X
RIWC32GN,NO,2015,"Forgiarini, Cristiane; Souza, Alexandre F.; Longhi, Solon J.; Oliveira, Juliano M.",In the Lack of Extreme Pioneers: Trait Relationships and Ecological Strategies of 66 Subtropical Tree Species,Journal of Plant Ecology,10.1093/jpe/rtu028
D46EQICS,NO,2001,"Forget, P. M.; Wall, S. B. V.",Scatter-hoarding Rodents and Marsupials: Convergent Evolution On Diverging Continents,Trends in Ecology & Evolution,10.1016/S0169-5347(00)02072-3
3CUJF3B6,NO,2011,"Forget, Pierre-Michel; Jordano, Pedro; Lambert, Joanna E.; Boehning-Gaese, Katrin; Traveset, Anna; Joseph Wright, S.","Frugivores and Seed Dispersal (1985-2010); the 'seeds' Dispersed, Established and Matured",Acta Oecologica-International Journal of Ecology,10.1016/j.actao.2011.09.008
FA3QSFX8,NO,2008,"Forget, Pierre-Michel; Cuiljpers, Lonneke",Survival and Scatterhoarding of Frugivores-dispersed Seeds As A Function of Forest Disturbance,Biotropica,10.1111/j.1744-7429.2007.00358.x
PH3MDBZP,NO,2015,"Fonturbel, Francisco E.; Candia, Alina B.; Malebran, Javiera; Salazar, Daniela A.; Gonzalez-Browne, Catalina; Medel, Rodrigo",Meta-analysis of Anthropogenic Habitat Disturbance Effects On Animal-mediated Seed Dispersal,Global Change Biology,10.1111/gcb.13025
T65EPMIB,NO,2012,"Fluegge, Anton J.; Olhede, Sofia C.; Murrell, David J.",The Memory of Spatial Patterns: Changes in Local Abundance and Aggregation in A Tropical Forest,Ecology,
XUUIER8V,NO,2014,"Fleury, Marina; Rodrigues, Ricardo R.; do Couto, Hilton T. Z.; Galetti, Mauro",Seasonal Variation in the Fate of Seeds Under Contrasting Logging Regimes,Plos One,10.1371/journal.pone.0090060
WB4X5WFP,NO,2009,"Fink, Rebecca D.; Lindell, Catherine A.; Morrison, Emily B.; Zahawi, Rakan A.; Holl, Karen D.",Patch Size and Tree Species Influence the Number and Duration of Bird Visits in Forest Restoration Plots in Southern Costa Rica,Restoration Ecology,10.1111/j.1526-100X.2008.00383.x
SSKSDEZ6,NO,2013,"Feer, Francois; Ponge, Jean-Francois; Jouard, Sylvie; Gomez, Doris",Monkey and Dung Beetle Activities Influence Soil Seed Bank Structure,Ecological Research,10.1007/s11284-012-1006-9
4HXNXQP6,NO,1995,"Feer, F.",Seed Dispersal in African Forest Ruminants,Journal of Tropical Ecology,
5WTFDKXD,NO,1995,"Feer, F.",Morphology of Fruits Dispersed by African Forest Elephants,African Journal of Ecology,10.1111/j.1365-2028.1995.tb00808.x
VPM4FNA7,NO,2011,"Farnese, Fernanda dos Santos; Faria Campos, Renata Bernardes; Fonseca, Gustavo Augusto",Non Myrmecochorus Diaspores Dispersion by Ants: Type and Diaspore Abundance Influence,Revista Arvore,
ZGTNMKC5,NO,2005,"Farji-Brener, A. G.",The Effect of Abandoned Leaf-cutting Ant Nests On Plant Assemblage Composition in A Tropical Rainforest of Costa Rica,Ecoscience,10.2980/i1195-6860-12-4-554.1
ZSWCGBDJ,NO,2010,"Fanson, Benjamin G.; Fanson, Kerry V.; Brown, Joel S.",Ecological Factors Affecting the Foraging Behaviour of Xerus Rutilus,African Zoology,10.3377/004.045.0205
QP9V9279,NO,2009,"Fa, John E.; Brown, David",Impacts of Hunting On Mammals in African Tropical Moist Forests: A Review and Synthesis,Mammal Review,10.1111/j.1365-2907.2009.00149.x
DCCX4WTZ,NO,2003,"Evelyn, M. J.; Stiles, D. A.",Roosting Requirements of Two Frugivorous Bats (sturnira Lilium and Arbiteus Intermedius) in Fragmented Neotropical Forest,Biotropica,
MFXU6ZQN,NO,2012,"Estrada, Alejandro; Raboy, Becky E.; Oliveira, Leonardo C.",Agroecosystems and Primate Conservation in the Tropics: A Review,American Journal of Primatology,10.1002/ajp.22033
87I256G5,NO,2013,"Effiom, Edu O.; Nunez-Iturri, Gabriela; Smith, Henrik G.; Ottosson, Ulf; Olsson, Ola",Bushmeat Hunting Changes Regeneration of African Rainforests,Proceedings of the Royal Society B-Biological Sciences,10.1098/rspb.2013.0246
9X95IK4E,NO,2014,"Dutton, Paul E.; Chapman, Hazel M.; Moltchanova, Elena",Secondary Removal of Seeds Dispersed by Chimpanzees in A Nigerian Montane Forest,African Journal of Ecology,10.1111/aje.12138
8PMG8342,NO,1999,"Duncan, R. S.; Chapman, C. A.",Seed Dispersal and Potential Forest Succession in Abandoned Agriculture in Tropical Africa,Ecological Applications,10.2307/2641345
8QUVN8XT,NO,2013,"Douglas, Leo R.; Winkel, Gary; Sherry, Thomas W.",Does the Bananaquit Benefit Commensally From Parrot Frugivory? An Assessment Using Habitat Quality,Biotropica,10.1111/btp.12035
GU4UMFBT,NO,2005,"Dominy, N. J.; Duncan, B. W.",Seed-spitting Primates and the Conservation and Dispersion of Large-seeded Trees,International Journal of Primatology,10.1007/s10764-005-4370-2
T9RVVATA,NO,2004,"DeMattia, E. A.; Curran, L. M.; Rathcke, B. J.",Effects of Small Rodents and Large Mammals On Neotropical Seeds,Ecology,10.1890/03-0254
F7EN3EDC,NO,2009,"de Campos, Erica Pereira; Vieira, Milene Faria; da Silva, Alexandre Francisco; Martins, Sebastiao Venancio; da Silva Carmo, Flavia Maria; Moura, Vitor Moreira; de Saboya Ribeiro, Acaua Santos","Seed Rain in A Seasonal Semideciduous Forest at Vicosa, Minas Gerais State, Brazil",Acta Botanica Brasilica,
I4MJ8FN6,NO,2013,"de Almeida Jacomo, Anah Tereza; Furtado, Mariana Malzoni; Kashivakura, Cyntia Kayo; Marinho-Filho, Jader; Sollmann, Rahel; Torres, Natalia Mundim; Silveira, Leandro",White-lipped Peccary Home-range Size in A Protected Area and Farmland in the Central Brazilian Grasslands,Journal of Mammalogy,10.1644/11-MAMM-A-411.1
WCMMIAHI,NO,1989,"Da Silva, HR; DeBritto-Pereira, MC; Caramaschi, U.","Frugivory and Seed Dispersal by Hyla-truncata, A Neotropical Tree-frog",Copeia,
2DJWXQWI,NO,2012,"Daniel Avila-Cabadilla, Luis; Sanchez-Azofeifa, Gerardo Arturo; Stoner, Kathryn Elizabeth; Yolotl Alvarez-Anorve, Mariana; Quesada, Mauricio; Alonso Portillo-Quintero, Carlos",Local and Landscape Factors Determining Occurrence of Phyllostomid Bats in Tropical Secondary Forests,Plos One,10.1371/journal.pone.0035228
WXPFAD86,NO,2002,"Dalling, J. W.; Muller-Landau, H. C.; Wright, S. J.; Hubbell, S. P.",Role of Dispersal in the Recruitment Limitation of Neotropical Pioneer Species,Journal of Ecology,10.1046/j.1365-2745.2002.00706.x
BNDB8VAU,NO,1994,"Cowling, RM; Witowski, ETF",Convergence and Non-convergence of Plant Traits in Climatically and Edaphically Matched Sites in Mediterranean Australia and South-africa,Australian Journal of Ecology,
K3MTHA2W,NO,2014,"Costa, Jose M.; Ramos, Jaime A.; da Silva, Luis P.; Timoteo, Sergio; Araujo, Pedro M.; Felgueiras, Marcial S.; Rosa, Antonio; Matos, Claudia; Encarnacao, Paulo; Tenreiro, Paulo Q.; Heleno, Ruben H.",Endozoochory Largely Outweighs Epizoochory in Migrating Passerines,Journal of Avian Biology,10.1111/j.1600-048X.2013.00271.x
3HA5KIPR,NO,2013,"Cortes-Flores, Jorge; Andresen, Ellen; Cornejo-Tenorio, Guadalupe; Ibarra-Manriquez, Guillermo",Fruiting Phenology of Seed Dispersal Syndromes in A Mexican Neotropical Temperate Forest,Forest Ecology and Management,10.1016/j.foreco.2012.10.038
RWNRZ5EF,NO,2015,"Correa, Diego F.; Alvarez, Esteban; Stevenson, Pablo R.",Plant Dispersal Systems in Neotropical Forests: Availability of Dispersal Agents Or Availability of Resources for  Constructing Zoochorous Fruits?,Global Ecology and Biogeography,10.1111/geb.12248
IB8A83FX,NO,2013,"Corlett, Richard T.",The Shifted Baseline: Prehistoric Defaunation in the Tropics and Its Consequences for  Biodiversity Conservation,Biological Conservation,10.1016/j.biocon.2012.11.012
P2REZWRJ,NO,2001,"Cordeiro, N. J.; Howe, H. F.",Low Recruitment of Trees Dispersed by Animals in African Forest Fragments,Conservation Biology,10.1046/j.1523-1739.2001.99579.x
NZSUNDFQ,NO,1992,"Condit, R.; Hubbell, SP; Foster, RB",Short-term Dynamics of A Neotropical Forest,Bioscience,10.2307/1312081
VEDQQS8V,NO,2013,"Christenhusz, Maarten J. M.; Chase, Mark W.",Biogeographical Patterns of Plants in the Neotropics - Dispersal Rather Than Plate Tectonics Is Most Explanatory,Botanical Journal of the Linnean Society,10.1111/j.1095-8339.2012.01301.x
9UEUUCHD,NO,2004,"Chaves-Campos, J.",Elevational Movements of Large Frugivorous Birds and Temporal Variation in Abundance of Fruits Along An Elevational Gradient,Ornitologia Neotropical,
AUFTC2JG,NO,2005,"Chauvet, S.; Forget, P. M.",Edge Effects On Post-dispersal Seed Removal in A Fragmented Rain Forest in French Guiana,Journal of Tropical Ecology,10.1017/S0266467404001944
T9NVU5MQ,NO,2014,"Chasar, Anthony; Harrigan, Ryan J.; Holbrook, Kimberly M.; Dietsch, Thomas V.; Fuller, Trevon L.; Wikelski, Martin; Smith, Thomas B.",Spatial and Temporal Patterns of Frugivorous Hornbill Movements in Central Africa and Their Implications for  Rain Forest Conservation,Biotropica,10.1111/btp.12160
9Q8I3TW9,NO,1993,Charles Dominique P.,Speciation and Coevolution - An Interpretation of Frugivory Phenomena,Vegetatio,
TTGB9DBW,NO,2010,"Chapman, Hazel M.; Goldson, Stephen L.; Beck, Josie",Postdispersal Removal and Germination of Seed Dispersed by Cercopithecus Nictitans in A West African Montane Forest,Folia Primatologica,10.1159/000283309
T3DX3EVU,NO,1999,"Chapman, C. A.; Chapman, L. J.",Forest Restoration in Abandoned Agricultural Land: A Case Study From East Africa,Conservation Biology,10.1046/j.1523-1739.1999.98229.x
4BGDTPAE,NO,1996,"Chapman, C. A.; Chapman, L. J.",Frugivory and the Fate of Dispersed and Non-dispersed Seeds of Six African Tree Species,Journal of Tropical Ecology,
ZE7786PA,NO,2013,"Chama, Lackson; Berens, Dana G.; Downs, Colleen T.; Farwig, Nina",Do Frugivores Enhance Germination Success of Plant Species? An Experimental Approach,South African Journal of Botany,10.1016/j.sajb.2013.05.003
C26BZQAF,NO,2013,"Chalukian, Silvia C.; Soledad de Bustos, M.; Leonidas Lizarraga, R.","Diet of Lowland Tapir (tapirus Terrestris) in El Rey National Park, Salta, Argentina",Integrative Zoology,10.1111/j.1749-4877.2012.12009.x
ZQI5UWKM,NO,2013,"Cestari, Cesar; Pizo, Marco Aurelio","Seed Dispersal by the Lek-forming White-bearded Manakin (manacus Manacus, Pipridae) in the Brazilian Atlantic Forest",Journal of Tropical Ecology,10.1017/S0266467413000412
8TWN9CTT,NO,2013,"Cestari, Cesar; Pizo, Marco Aurelio",Context-dependence in Seed Removal by Lekking and Non-lekking Frugivorous Birds in Brazilian Atlantic Forest,Wilson Journal of Ornithology,
TQ8VCVV2,NO,2012,"Castro-Luna, Alejandro A.; Galindo-Gonzalez, Jorge",Seed Dispersal by Phyllostomid Bats in Two Contrasting Vegetation Types in A Mesoamerican Reserve,Acta Chiropterologica,10.3161/150811012X654349
SFXE6WCW,NO,2012,"Carolina Acosta-Rojas, Diana; Munoz, Marcia C.; Marina Torres G., Alba; Corredor, German",Diet and Seed Dispersal: Does the Colombian Chachalaca (ortalis Columbiana) Affect Germination of Ingested Seeds?,Ornitologia Neotropical,
N5TRGSPF,NO,2011,"Campos-Arceiz, Ahimsa; Blake, Steve",Megagardeners of the Forest - the Role of Elephants in Seed Dispersal,Acta Oecologica-International Journal of Ecology,10.1016/j.actao.2011.01.014
3SCDTK98,NO,2009,"Calcagnotto, Daniela; DeSalle, Rob",Population Genetic Structuring in Pacu (piaractus Mesopotamicus) Across the Parana-paraguay Basin: Evidence From Microsatellites,Neotropical Ichthyology,
W6MSZU7A,NO,2004,"Caceres, N. C.","Diet of Three Didelphid Marsupials (mammalia, Didelphimorphia) in Southern Brazil",Mammalian Biology,10.1078/1616-5047-00165
V4SFRX59,NO,1997,"Brewer, S. W.; Rejmanek, M.; Johnstone, E. E.; Caro, T. M.",Top-down Control in Tropical Forests,Biotropica,10.1111/j.1744-7429.1997.tb00437.x
8TS6VMGR,NO,2013,"Breviglieri, C. P. B.; Piccoli, G. C. O.; Uieda, W.; Romero, G. Q.",Predation-risk Effects of Predator Identity On the Foraging Behaviors of Frugivorous Bats,Oecologia,10.1007/s00442-013-2677-9
3H4DBE3H,NO,2009,"Bravo, Susana P.",Implications of Behavior and Gut Passage for  Seed Dispersal Quality: the Case of Black and Gold Howler Monkeys,Biotropica,10.1111/j.1744-7429.2009.00538.x
FWNI7K4T,NO,2010,"Boyes, Rutledge S.; Perrin, Michael R.","Aerial Surveillance by A Generalist Seed Predator: Food Resource Tracking by Meyer's Parrot Poicephalus Meyeri in the Okavango Delta, Botswana",Journal of Tropical Ecology,10.1017/S0266467410000210
FGBG7WPI,NO,1993,"Bowman, DMJS",Tropical Rain-forests,Progress in Physical Geography,10.1177/030913339301700406
7KDUFJNX,NO,2014,"Botello, Francisco; Sanchez-Hernandez, Jhovani; Hernandez, Omar; Reyes-Chavez, Daniel; Sanchez-Cordero, Victor","Noteworthy Records of Central American Tapir (tapirus Bairdii) in the Sierra Mixe, Oaxaca, Mexico",Revista Mexicana De Biodiversidad,10.7550/rmb.41024
V8WVJATQ,NO,2008,"Borges, Renee M.","Why Are There So Many Giants, Including Giant Squirrels, in the Old World Tropics?",Current Science,
CMEJ39K9,NO,2015,"Blendinger, Pedro G.; Jimenez, Julieta; Macchi, Leandro; Martin, Eduardo; Sanchez, Mariano S.; Marta Ayup, Maria",Scale-dependent Spatial Match Between Fruits and Fruit-eating Birds During the Breeding Season in Yungas Andean Forests,Biotropica,10.1111/btp.12247
5XJI898K,NO,2009,"Blake, Stephen; Deem, Sharon Lynn; Mossimbo, Eric; Maisels, Fiona; Walsh, Peter",Forest Elephants: Tree Planters of the Congo,Biotropica,10.1111/j.1744-7429.2009.00512.x
95AVAWN9,NO,2012,"Biru, Yihew; Bekele, Afework","Food Habits of African Elephant (loxodonta Africana) in Babile Elephant Sanctuary, Ethiopia",Tropical Ecology,
MTXB3HXD,NO,2012,"Bianconi, Gledson V.; Suckow, Urubatan M. S.; Cruz-Neto, Ariovaldo P.; Mikich, Sandra B.",Use of Fruit Essential Oils To Assist Forest Regeneration by Bats,Restoration Ecology,10.1111/j.1526-100X.2010.00751.x
3MB8ZQG9,NO,2015,"Bialozyt, Ronald; Luettmann, Kathrin; Michalczyk, Inga M.; Pinedo Saboya, Pedro Pablo; Ziegenhagen, Birgit; Heymann, Eckhard W.","Primate Seed Dispersal Leaves Spatial Genetic Imprint Throughout Subsequent Life Stages of the Neotropical Tree Parkia Panurensis (vol 28, Pg 1569, 2014)",Trees-Structure and Function,10.1007/s00468-015-1169-4
ZSFEZFF5,NO,2014,"Bialozyt, Ronald; Flinkerbusch, Sebastian; Niggemann, Marc; Heymann, Eckhard W.",Predicting the Seed Shadows of A Neotropical Tree Species Dispersed by Primates Using An Agent-based Model With Internal Decision Making for  Movements,Ecological Modelling,10.1016/j.ecolmodel.2014.02.004
A8KAZAJJ,NO,2014,"Berens, Dana G.; Chama, Lackson; Albrecht, Joerg; Farwig, Nina",High Conservation Value of Forest Fragments for  Plant and Frugivore Communities in A Fragmented Forest Landscape in South Africa,Biotropica,10.1111/btp.12104
6NV8ESAI,NO,2004,"Beck, H.; Gaines, M. S.; Hines, J. E.; Nichols, J. D.",Comparative Dynamics of Small Mammal Populations in Treefall Gaps and Surrounding Understorey Within Amazonian Rainforest,Oikos,10.1111/j.0030-1299.2004.12864.x
IPDN5ZRF,NO,2013,"Beaune, David; Bretagnolle, Francois; Bollache, Loic; Hohmann, Gottfried; Surbeck, Martin; Fruth, Barbara",Seed Dispersal Strategies and the Threat of Defaunation in A Congo Forest,Biodiversity and Conservation,10.1007/s10531-012-0416-x
VJ4JSFER,NO,2015,"Beaune, David; Bretagnolle, Francois; Bollache, Loic; Hohmann, Gottfried; Fruth, Barbara",Can Fruiting Plants Control Animal Behaviour and Seed Dispersal Distance?,Behaviour,10.1163/1568539X-00003205
ZXVX7AK2,NO,2013,"Beaune, David; Bretagnolle, Francois; Bollache, Loic; Bourson, Chloe; Hohmann, Gottfried; Fruth, Barbara",Ecological Services Performed by the Bonobo (pan Paniscus): Seed Dispersal Effectiveness in Tropical Forest,Journal of Tropical Ecology,10.1017/S0266467413000515
K7IZS29J,NO,2000,"Barrow, W. C.; Hamilton, R. B.; Powell, M. A.; Ouchley, K.",Contribution of Landbird Migration To the Biological Diversity of the Northwest Gulf Coastal Plain,Texas Journal of Science,
EJF8HM7F,NO,2013,"Barroso, A.; Amor, F.; Cerda, X.; Boulay, R. R.","Dispersal of Non-myrmecochorous Plants by A ""keystone Disperser"" Ant in A Mediterranean Habitat Reveals Asymmetric Interdependence",Insectes Sociaux,10.1007/s00040-012-0268-0
SSB3A3QX,NO,2008,"Barrera Zambrano, Victoria Andrea; Zambrano Moncada, Jenny; Stevenson, Pablo R.",Diversity of Regenerating Plants and Seed Dispersal in Two Canopy Trees From Colombian Amazon Forests With Different Hunting Pressure,Revista De Biologia Tropical,
IPE4A9AX,NO,2012,"Barnett, Adrian A.; Boyle, Sarah A.; Pinto, Liliam P.; Lourenco, Waldete C.; Almeida, Thais; Silva, Welma Sousa; Ronchi-Teles, Beatriz; Bezerra, Bruna M.; Ross, Caroline; MacLarnon, Ann; Spironello, Wilson R.","Primary Seed Dispersal by Three Neotropical Seed-predating Primates (cacajao Melanocephalus Ouakary, Chiropotes Chiropotes and Chiropotes Albinasus)",Journal of Tropical Ecology,10.1017/S0266467412000600
AZC5SU4I,NO,1996,"Barnes, R. F. W.",The Conflict Between Humans and Elephants in the Central African Forests,Mammal Review,10.1111/j.1365-2907.1996.tb00147.x
R8E4AXNB,NO,2015,"Baldwin, Justin W.; Whitehead, Susan R.",Fruit Secondary Compounds Mediate the Retention Time of Seeds in the Guts of Neotropical Fruit Bats,Oecologia,10.1007/s00442-014-3096-2
